"playerID","yearID","ballots","needed","votes","over_needed","inducted","category","name_given","name_nick"
"floodcu01",1977,383,288,16,-272,"N","Player","Curtis Charles",""
"boyerke01",1977,383,288,14,-274,"N","Player","Kenton Lloyd",""
"thomsbo01",1977,383,288,10,-278,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"crandde01",1977,383,288,8,-280,"N","Player","Delmar Wesley",""
"haddiha01",1977,383,288,7,-281,"N","Player",NA,NA
"lawve01",1977,383,288,5,-283,"N","Player","Vernon Sanders","Deacon; Preacher"
"groatdi01",1977,383,288,4,-284,"N","Player","Richard Morrow",""
"wertzvi01",1977,383,288,4,-284,"N","Player","Victor Woodrow",""
"whitewi01",1977,383,288,4,-284,"N","Player","William Henry","Whoop-La"
"pascuca02",1977,383,288,3,-285,"N","Player","Camilo Alberto","Little Potato"
"podrejo01",1977,383,288,3,-285,"N","Player","John Joseph",""
"dihigma99",1977,NA,NA,NA,NA,"Y","Player","Martín Magdaleno","El Maestro; El Inmortal"
"lloydpo99",1977,NA,NA,NA,NA,"Y","Player",NA,NA
"lopezal01",1977,NA,NA,NA,NA,"Y","Manager",NA,NA
"rusieam01",1977,NA,NA,NA,NA,"Y","Player","Amos Wilson","The Hoosier Thunderbolt"
"seweljo01",1977,NA,NA,NA,NA,"Y","Player","Joseph Wheeler",""
"matheed01",1978,379,285,301,16,"Y","Player","Edwin Lee",""
"slaugen01",1978,379,285,261,-24,"N","Player","Enos Bradsher","Country"
"snidedu01",1978,379,285,254,-31,"N","Player","Edwin Donald","The Silver Fox"
"hodgegi01",1978,379,285,226,-59,"N","Player","Gilbert Ray",""
"drysddo01",1978,379,285,219,-66,"N","Player","Donald Scott",""
"bunniji01",1978,379,285,181,-104,"N","Player","James Paul David",""
"reesepe01",1978,379,285,169,-116,"N","Player","Harold Henry",""
"ashburi01",1978,379,285,158,-127,"N","Player","Don Richard","Whitey; Put Put"
"wilheho01",1978,379,285,158,-127,"N","Player","James Hoyt",""
"foxne01",1978,379,285,149,-136,"N","Player","Jacob Nelson",""
"schoere01",1978,379,285,130,-155,"N","Player","Albert Fred",""
"willsma01",1978,379,285,115,-170,"N","Player","Maurice Morning",""
"marisro01",1978,379,285,83,-202,"N","Player","Roger Eugene",""
"burdele01",1978,379,285,76,-209,"N","Player","Selva Lewis",""
"vernomi01",1978,379,285,66,-219,"N","Player","James Barton",""
"darkal01",1978,379,285,60,-225,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"kuennha01",1978,379,285,58,-227,"N","Player","Harvey Edward",""
"kluszte01",1978,379,285,51,-234,"N","Player","Theodore Bernard","Big Klu"
"newcodo01",1978,379,285,48,-237,"N","Player","Donald","Newk"
"howarel01",1978,379,285,41,-244,"N","Player","Elston Gene",""
"larsedo01",1978,379,285,32,-253,"N","Player","Don James",""
"facero01",1978,379,285,27,-258,"N","Player","Elroy Leon",""
"mazerbi01",1978,379,285,23,-262,"N","Player","William Stanley","Maz"
"boyerke01",1978,379,285,18,-267,"N","Player","Kenton Lloyd",""
"floodcu01",1978,379,285,8,-277,"N","Player","Curtis Charles",""
"haddiha01",1978,379,285,7,-278,"N","Player",NA,NA
"crandde01",1978,379,285,6,-279,"N","Player","Delmar Wesley",""
"lawve01",1978,379,285,6,-279,"N","Player","Vernon Sanders","Deacon; Preacher"
"thomsbo01",1978,379,285,5,-280,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"wertzvi01",1978,379,285,4,-281,"N","Player","Victor Woodrow",""
"groatdi01",1978,379,285,3,-282,"N","Player","Richard Morrow",""
"malonji01",1978,379,285,2,-283,"N","Player","James William",""
"boyercl02",1978,379,285,1,-284,"N","Player","Cletis Leroy",""
"mclaide01",1978,379,285,1,-284,"N","Player","Dennis Dale",""
"pascuca02",1978,379,285,1,-284,"N","Player","Camilo Alberto","Little Potato"
"grantmu01",1978,379,285,0,-285,"N","Player","James Timothy",""
"ramospe01",1978,379,285,0,-285,"N","Player","Pedro",""
"jossad01",1978,NA,NA,NA,NA,"Y","Player","Adrian",""
"macphla99",1978,NA,NA,NA,NA,"Y","Pioneer/Executive","Leland Stanford",""
"mayswi01",1979,432,324,409,85,"Y","Player","Willie Howard","Say Hey"
"snidedu01",1979,432,324,308,-16,"N","Player","Edwin Donald","The Silver Fox"
"slaugen01",1979,432,324,297,-27,"N","Player","Enos Bradsher","Country"
"hodgegi01",1979,432,324,242,-82,"N","Player","Gilbert Ray",""
"drysddo01",1979,432,324,233,-91,"N","Player","Donald Scott",""
"foxne01",1979,432,324,174,-150,"N","Player","Jacob Nelson",""
"wilheho01",1979,432,324,168,-156,"N","Player","James Hoyt",""
"willsma01",1979,432,324,166,-158,"N","Player","Maurice Morning",""
"schoere01",1979,432,324,159,-165,"N","Player","Albert Fred",""
"bunniji01",1979,432,324,147,-177,"N","Player","James Paul David",""
"ashburi01",1979,432,324,130,-194,"N","Player","Don Richard","Whitey; Put Put"
"marisro01",1979,432,324,127,-197,"N","Player","Roger Eugene",""
"aparilu01",1979,432,324,120,-204,"N","Player","Luis Ernesto","Little Louie"
"vernomi01",1979,432,324,88,-236,"N","Player","James Barton",""
"darkal01",1979,432,324,80,-244,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"kuennha01",1979,432,324,63,-261,"N","Player","Harvey Edward",""
"kluszte01",1979,432,324,58,-266,"N","Player","Theodore Bernard","Big Klu"
"burdele01",1979,432,324,53,-271,"N","Player","Selva Lewis",""
"larsedo01",1979,432,324,53,-271,"N","Player","Don James",""
"newcodo01",1979,432,324,52,-272,"N","Player","Donald","Newk"
"mazerbi01",1979,432,324,36,-288,"N","Player","William Stanley","Maz"
"facero01",1979,432,324,35,-289,"N","Player","Elroy Leon",""
"howarel01",1979,432,324,30,-294,"N","Player","Elston Gene",""
"boyerke01",1979,432,324,20,-304,"N","Player","Kenton Lloyd",""
"floodcu01",1979,432,324,14,-310,"N","Player","Curtis Charles",""
"thomsbo01",1979,432,324,11,-313,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"crandde01",1979,432,324,9,-315,"N","Player","Delmar Wesley",""
"lawve01",1979,432,324,9,-315,"N","Player","Vernon Sanders","Deacon; Preacher"
"haddiha01",1979,432,324,8,-316,"N","Player",NA,NA
"howarfr01",1979,432,324,6,-318,"N","Player","Frank Oliver","Hondo; Capital Punishment"
"perraro01",1979,432,324,6,-318,"N","Player","Ronald Peter",""
"pappami01",1979,432,324,5,-319,"N","Player","Milton Stephen","Gimpy"
"boyercl02",1979,432,324,3,-321,"N","Player","Cletis Leroy",""
"mclaide01",1979,432,324,3,-321,"N","Player","Dennis Dale",""
"malonji01",1979,432,324,2,-322,"N","Player","James William",""
"callijo01",1979,432,324,1,-323,"N","Player","John Wesley",""
"lanieha01",1979,432,324,1,-323,"N","Player","Harold Clifton",""
"shortch02",1979,432,324,1,-323,"N","Player","J Christopher",""
"ageeto01",1979,432,324,0,-324,"N","Player","Tommie Lee",""
"allenbe01",1979,432,324,0,-324,"N","Player","Bernard Keith",""
"alleyge01",1979,432,324,0,-324,"N","Player","Leonard Eugene",""
"beaucji01",1979,432,324,0,-324,"N","Player","James Edward",""
"bolinbo01",1979,432,324,0,-324,"N","Player","Bobby Donald",""
"culpra01",1979,432,324,0,-324,"N","Player","Raymond Leonard",""
"fisheed02",1979,432,324,0,-324,"N","Player","Eddie Gene",""
"gladdfr01",1979,432,324,0,-324,"N","Player","Fred Earl",""
"mayje01",1979,432,324,0,-324,"N","Player","Jerry Lee",""
"paganjo01",1979,432,324,0,-324,"N","Player","Jose Antonio",""
"pepitjo01",1979,432,324,0,-324,"N","Player","Joseph Anthony","Pepi"
"reeseri01",1979,432,324,0,-324,"N","Player","Richard Benjamin",""
"stahlla01",1979,432,324,0,-324,"N","Player","Larry Floyd",""
"stephjo03",1979,432,324,0,-324,"N","Player","John Michael",""
"stewaji01",1979,432,324,0,-324,"N","Player","James Franklin",""
"torboje01",1979,432,324,0,-324,"N","Player",NA,NA
"gileswa99",1979,NA,NA,NA,NA,"Y","Pioneer/Executive","Warren Crandall",""
"wilsoha01",1979,NA,NA,NA,NA,"Y","Player","Lewis Robert",""
"kalinal01",1980,385,289,340,51,"Y","Player","Albert William",""
"snidedu01",1980,385,289,333,44,"Y","Player","Edwin Donald","The Silver Fox"
"drysddo01",1980,385,289,238,-51,"N","Player","Donald Scott",""
"hodgegi01",1980,385,289,230,-59,"N","Player","Gilbert Ray",""
"wilheho01",1980,385,289,209,-80,"N","Player","James Hoyt",""
"bunniji01",1980,385,289,177,-112,"N","Player","James Paul David",""
"schoere01",1980,385,289,164,-125,"N","Player","Albert Fred",""
"foxne01",1980,385,289,161,-128,"N","Player","Jacob Nelson",""
"willsma01",1980,385,289,146,-143,"N","Player","Maurice Morning",""
"ashburi01",1980,385,289,134,-155,"N","Player","Don Richard","Whitey; Put Put"
"aparilu01",1980,385,289,124,-165,"N","Player","Luis Ernesto","Little Louie"
"marisro01",1980,385,289,111,-178,"N","Player","Roger Eugene",""
"vernomi01",1980,385,289,96,-193,"N","Player","James Barton",""
"kuennha01",1980,385,289,83,-206,"N","Player","Harvey Edward",""
"burdele01",1980,385,289,66,-223,"N","Player","Selva Lewis",""
"newcodo01",1980,385,289,59,-230,"N","Player","Donald","Newk"
"kluszte01",1980,385,289,50,-239,"N","Player","Theodore Bernard","Big Klu"
"cepedor01",1980,385,289,48,-241,"N","Player",NA,NA
"darkal01",1980,385,289,43,-246,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"mazerbi01",1980,385,289,33,-256,"N","Player","William Stanley","Maz"
"larsedo01",1980,385,289,31,-258,"N","Player","Don James",""
"howarel01",1980,385,289,29,-260,"N","Player","Elston Gene",""
"facero01",1980,385,289,21,-268,"N","Player","Elroy Leon",""
"santoro01",1980,385,289,15,-274,"N","Player","Ronald Edward",""
"cashno01",1980,385,289,6,-283,"N","Player","Norman Dalton",""
"alouma01",1980,385,289,5,-284,"N","Player","Mateo Rojas",""
"aloufe01",1980,385,289,3,-286,"N","Player","Felipe Rojas",""
"stottme01",1980,385,289,3,-286,"N","Player","Melvin Leon",""
"blassst01",1980,385,289,2,-287,"N","Player","Stephen Robert",""
"hickmji02",1980,385,289,1,-288,"N","Player","James Lucius","Gentleman Jim"
"jacksso01",1980,385,289,1,-288,"N","Player","Roland Thomas",""
"mcmahdo02",1980,385,289,1,-288,"N","Player","Donald John",""
"akerja01",1980,385,289,0,-289,"N","Player","Jackie Delane",""
"barbest01",1980,385,289,0,-289,"N","Player","Stephen David",""
"bartobo01",1980,385,289,0,-289,"N","Player",NA,NA
"boccajo01",1980,385,289,0,-289,"N","Player","John Dominic",""
"brownla01",1980,385,289,0,-289,"N","Player","Larry Leslie",""
"cannich01",1980,385,289,0,-289,"N","Player","Christopher John",""
"casanpa01",1980,385,289,0,-289,"N","Player","Paulino",""
"clarkho01",1980,385,289,0,-289,"N","Player","Horace Meredith",""
"edwarjo01",1980,385,289,0,-289,"N","Player","John Alban",""
"gagliph01",1980,385,289,0,-289,"N","Player","Philip Joseph",""
"gosgeji01",1980,385,289,0,-289,"N","Player","James Charles",""
"huntro01",1980,385,289,0,-289,"N","Player","Ronald Kenneth",""
"kennejo03",1980,385,289,0,-289,"N","Player","John Edward",""
"koscoan01",1980,385,289,0,-289,"N","Player","Andrew John",""
"krausle02",1980,385,289,0,-289,"N","Player","Lewis Bernard",""
"linzyfr01",1980,385,289,0,-289,"N","Player","Frank Alfred",""
"menkede01",1980,385,289,0,-289,"N","Player","Denis John",""
"millebo04",1980,385,289,0,-289,"N","Player","Robert Lane",""
"milleno01",1980,385,289,0,-289,"N","Player","Norman Calvin",""
"murreiv01",1980,385,289,0,-289,"N","Player","Ivan Augustus",""
"pizarju01",1980,385,289,0,-289,"N","Player","Juan Ramon",""
"rayji01",1980,385,289,0,-289,"N","Player","James Francis","Sting"
"reichri01",1980,385,289,0,-289,"N","Player","Frederic Carl",""
"richepe01",1980,385,289,0,-289,"N","Player","Peter Gerard",""
"ryanmi02",1980,385,289,0,-289,"N","Player","Michael James",""
"schaapa01",1980,385,289,0,-289,"N","Player","Paul",""
"selmadi01",1980,385,289,0,-289,"N","Player","Richard Jay","Mortimer Snerd"
"simsdu01",1980,385,289,0,-289,"N","Player","Duane B.",""
"vealebo01",1980,385,289,0,-289,"N","Player","Robert Andrew",""
"kleinch01",1980,NA,NA,NA,NA,"Y","Player","Charles Herbert",""
"yawketo99",1980,NA,NA,NA,NA,"Y","Pioneer/Executive","Thomas Austin",""
"gibsobo01",1981,401,301,337,36,"Y","Player","Robert","Hoot; Gibby"
"drysddo01",1981,401,301,243,-58,"N","Player","Donald Scott",""
"hodgegi01",1981,401,301,241,-60,"N","Player","Gilbert Ray",""
"killeha01",1981,401,301,239,-62,"N","Player","Harmon Clayton","Killer"
"wilheho01",1981,401,301,238,-63,"N","Player","James Hoyt",""
"maricju01",1981,401,301,233,-68,"N","Player","Juan Antonio","Manito; Dominican Dandy; Mar"
"foxne01",1981,401,301,168,-133,"N","Player","Jacob Nelson",""
"schoere01",1981,401,301,166,-135,"N","Player","Albert Fred",""
"bunniji01",1981,401,301,164,-137,"N","Player","James Paul David",""
"willsma01",1981,401,301,163,-138,"N","Player","Maurice Morning",""
"ashburi01",1981,401,301,142,-159,"N","Player","Don Richard","Whitey; Put Put"
"marisro01",1981,401,301,94,-207,"N","Player","Roger Eugene",""
"kuennha01",1981,401,301,93,-208,"N","Player","Harvey Edward",""
"howarel01",1981,401,301,83,-218,"N","Player","Elston Gene",""
"cepedor01",1981,401,301,77,-224,"N","Player",NA,NA
"munsoth01",1981,401,301,62,-239,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"kluszte01",1981,401,301,56,-245,"N","Player","Theodore Bernard","Big Klu"
"aparilu01",1981,401,301,148,-153,"N","Player","Luis Ernesto","Little Louie"
"burdele01",1981,401,301,48,-253,"N","Player","Selva Lewis",""
"mazerbi01",1981,401,301,38,-263,"N","Player","William Stanley","Maz"
"larsedo01",1981,401,301,33,-268,"N","Player","Don James",""
"facero01",1981,401,301,23,-278,"N","Player","Elroy Leon",""
"pinsova01",1981,401,301,18,-283,"N","Player","Vada Edward",""
"perryji01",1981,401,301,6,-295,"N","Player","James Evan",""
"mcnalda01",1981,401,301,5,-296,"N","Player","David Arthur",""
"osteecl01",1981,401,301,2,-299,"N","Player","Claude Wilson",""
"beckegl01",1981,401,301,1,-300,"N","Player","Glenn Alfred",""
"brownga01",1981,401,301,1,-300,"N","Player","William James",""
"cardele01",1981,401,301,1,-300,"N","Player",NA,NA
"mcdanli01",1981,401,301,1,-300,"N","Player","Lyndall Dale",""
"northji01",1981,401,301,1,-300,"N","Player","James Thomas",""
"siebeso01",1981,401,301,1,-300,"N","Player","Wilfred Charles",""
"berryke01",1981,401,301,0,-301,"N","Player","Allen Kent",""
"briggjo02",1981,401,301,0,-301,"N","Player","John Edward",""
"handsbi01",1981,401,301,0,-301,"N","Player","William Alfred","Froggy"
"lockebo01",1981,401,301,0,-301,"N","Player","Lawrence Donald",""
"maxvida01",1981,401,301,0,-301,"N","Player","Charles Dallan",""
"mcauldi01",1981,401,301,0,-301,"N","Player","Richard John",""
"mcdowsa01",1981,401,301,0,-301,"N","Player",NA,NA
"fosteru99",1981,NA,NA,NA,NA,"Y","Manager","Andrew Bishop",""
"mizejo01",1981,NA,NA,NA,NA,"Y","Player","John Robert","The Big Cat"
"aaronha01",1982,415,312,406,94,"Y","Player","Henry Louis","Hammer; Hammerin' Hank; Bad Henry"
"robinfr02",1982,415,312,370,58,"Y","Player","Frank",""
"maricju01",1982,415,312,305,-7,"N","Player","Juan Antonio","Manito; Dominican Dandy; Mar"
"killeha01",1982,415,312,246,-66,"N","Player","Harmon Clayton","Killer"
"wilheho01",1982,415,312,236,-76,"N","Player","James Hoyt",""
"drysddo01",1982,415,312,233,-79,"N","Player","Donald Scott",""
"hodgegi01",1982,415,312,205,-107,"N","Player","Gilbert Ray",""
"aparilu01",1982,415,312,174,-138,"N","Player","Luis Ernesto","Little Louie"
"bunniji01",1982,415,312,138,-174,"N","Player","James Paul David",""
"schoere01",1982,415,312,135,-177,"N","Player","Albert Fred",""
"foxne01",1982,415,312,127,-185,"N","Player","Jacob Nelson",""
"ashburi01",1982,415,312,126,-186,"N","Player","Don Richard","Whitey; Put Put"
"willibi01",1982,415,312,97,-215,"N","Player","Billy Leo","Sweet Swingin' Billy from Whistler"
"willsma01",1982,415,312,91,-221,"N","Player","Maurice Morning",""
"marisro01",1982,415,312,69,-243,"N","Player","Roger Eugene",""
"olivato01",1982,415,312,63,-249,"N","Player","Tony Pedro",""
"kuennha01",1982,415,312,62,-250,"N","Player","Harvey Edward",""
"burdele01",1982,415,312,43,-269,"N","Player","Selva Lewis",""
"cepedor01",1982,415,312,42,-270,"N","Player",NA,NA
"howarel01",1982,415,312,40,-272,"N","Player","Elston Gene",""
"larsedo01",1982,415,312,32,-280,"N","Player","Don James",""
"mazerbi01",1982,415,312,28,-284,"N","Player","William Stanley","Maz"
"munsoth01",1982,415,312,26,-286,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"facero01",1982,415,312,22,-290,"N","Player","Elroy Leon",""
"pinsova01",1982,415,312,6,-306,"N","Player","Vada Edward",""
"davisto02",1982,415,312,5,-307,"N","Player","Herman Thomas",""
"mcnalda01",1982,415,312,5,-307,"N","Player","David Arthur",""
"mcdanli01",1982,415,312,3,-309,"N","Player","Lyndall Dale",""
"petrori01",1982,415,312,3,-309,"N","Player","Americo Peter",""
"breweji01",1982,415,312,2,-310,"N","Player","James Thomas",""
"freehbi01",1982,415,312,2,-310,"N","Player","William Ashley",""
"cardele01",1982,415,312,1,-311,"N","Player",NA,NA
"osteecl01",1982,415,312,1,-311,"N","Player","Claude Wilson",""
"brownga01",1982,415,312,0,-312,"N","Player","William James",""
"harpeto01",1982,415,312,0,-312,"N","Player","Tommy",""
"johnsal01",1982,415,312,0,-312,"N","Player","Alexander",""
"johnsde01",1982,415,312,0,-312,"N","Player","Deron Roger",""
"jonescl01",1982,415,312,0,-312,"N","Player","Cleon Joseph",""
"northji01",1982,415,312,0,-312,"N","Player","James Thomas",""
"siebeso01",1982,415,312,0,-312,"N","Player","Wilfred Charles",""
"tayloto02",1982,415,312,0,-312,"N","Player","Antonio Nemesio",""
"tovarce01",1982,415,312,0,-312,"N","Player","Cesar Leonardo","Pepito"
"chandha99",1982,NA,NA,NA,NA,"Y","Pioneer/Executive","Albert Benjamin",""
"jackstr01",1982,NA,NA,NA,NA,"Y","Player","Travis Calvin","Stonewall"
"robinbr01",1983,374,281,344,63,"Y","Player","Brooks Calbert",""
"maricju01",1983,374,281,313,32,"Y","Player","Juan Antonio","Manito; Dominican Dandy; Mar"
"killeha01",1983,374,281,269,-12,"N","Player","Harmon Clayton","Killer"
"aparilu01",1983,374,281,252,-29,"N","Player","Luis Ernesto","Little Louie"
"wilheho01",1983,374,281,243,-38,"N","Player","James Hoyt",""
"drysddo01",1983,374,281,242,-39,"N","Player","Donald Scott",""
"hodgegi01",1983,374,281,237,-44,"N","Player","Gilbert Ray",""
"foxne01",1983,374,281,173,-108,"N","Player","Jacob Nelson",""
"willibi01",1983,374,281,153,-128,"N","Player","Billy Leo","Sweet Swingin' Billy from Whistler"
"schoere01",1983,374,281,146,-135,"N","Player","Albert Fred",""
"bunniji01",1983,374,281,138,-143,"N","Player","James Paul David",""
"kuennha01",1983,374,281,77,-204,"N","Player","Harvey Edward",""
"willsma01",1983,374,281,77,-204,"N","Player","Maurice Morning",""
"olivato01",1983,374,281,75,-206,"N","Player","Tony Pedro",""
"marisro01",1983,374,281,69,-212,"N","Player","Roger Eugene",""
"cepedor01",1983,374,281,59,-222,"N","Player",NA,NA
"mazerbi01",1983,374,281,48,-233,"N","Player","William Stanley","Maz"
"burdele01",1983,374,281,43,-238,"N","Player","Selva Lewis",""
"facero01",1983,374,281,32,-249,"N","Player","Elroy Leon",""
"howarel01",1983,374,281,32,-249,"N","Player","Elston Gene",""
"larsedo01",1983,374,281,22,-259,"N","Player","Don James",""
"torrejo01",1983,374,281,20,-261,"N","Player",NA,NA
"munsoth01",1983,374,281,18,-263,"N","Player","Thurman Lee","Tugboat; Squatty Body; The Wall"
"allendi01",1983,374,281,14,-267,"N","Player","Richard Anthony",""
"pinsova01",1983,374,281,12,-269,"N","Player","Vada Edward",""
"perryji01",1983,374,281,7,-274,"N","Player","James Evan",""
"powelbo01",1983,374,281,5,-276,"N","Player","John Wesley",""
"sadecra01",1983,374,281,2,-279,"N","Player","Raymond Michael",""
"giustda01",1983,374,281,1,-280,"N","Player","David John",""
"helmsto01",1983,374,281,1,-280,"N","Player","Tommy Vann",""
"millafe01",1983,374,281,1,-280,"N","Player","Felix Bernardo",""
"cuellmi01",1983,374,281,0,-281,"N","Player","Miguel Angel",""
"dierkla01",1983,374,281,0,-281,"N","Player","Lawrence Edward",""
"dobsopa01",1983,374,281,0,-281,"N","Player","Patrick Edward",""
"downial01",1983,374,281,0,-281,"N","Player","Alphonso Erwin",""
